stockcode,description,revenue,sold_quantity,orders,customers,returned_quantity,return_value,return_rate,return_value_rate
84648,NEW BAROQUE WALL MIRROR,12.75,1,1,1,0.0,0.0,0.0,0.0
84653,GREEN ROSE QUILT,453.5,10,8,8,0.0,0.0,0.0,0.0
84656,WHITE ROSE C/COVER,119.0,20,12,12,0.0,0.0,0.0,0.0
84657,GREEN ROSE CUSHION COVER,496.25,245,19,14,0.0,0.0,0.0,0.0
84658,WHITE STITCHED CUSHION COVER,1060.78,198,56,50,0.0,0.0,0.0,0.0
84659A,WHITE TRAVEL ALARM CLOCK,765.66,311,71,55,3.0,7.6499999999999995,0.964630225080386,0.9991379985894522
84660A,WHITE STITCHED WALL CLOCK,814.4,851,42,34,2.0,4.54,0.23501762632197415,0.5574656188605108
84660B,BLACK STITCHED WALL CLOCK,804.65,727,44,26,0.0,0.0,0.0,0.0
84660C,PINK STITCHED WALL CLOCK,778.07,689,55,29,0.0,0.0,0.0,0.0
84661A,WHITE SQUARE TABLE CLOCK,228.54,203,25,22,0.0,0.0,0.0,0.0
84661B,BLACK SQUARE TABLE CLOCK,374.29,207,26,21,0.0,0.0,0.0,0.0
84661C,PINK SQUARE TABLE CLOCK,124.55000000000001,137,12,12,0.0,0.0,0.0,0.0
84663A,GRASS HOPPER WOODEN WALL CLOCK,589.79,345,39,34,6.0,15.059999999999999,1.7391304347826086,2.55345122840333
84664,CHERRY BLOSSOM BATHROOM CABINET,950.4,192,50,17,5.0,24.75,2.604166666666667,2.604166666666667
84665,SQUARE CHERRY BLOSSOM CABINET,1364.7,226,47,25,26.0,154.7,11.504424778761061,11.335824723382428
84666,SQUARE CHERRY BLOSSOM CABINET,892.7,226,33,13,0.0,0.0,0.0,0.0
84670,JAPANESE CROCHETED ANIMAL,2045.04,5092,168,114,150.0,63.0,2.945797329143755,3.0806243398662128
84671B,CROCHET BEAR WITH BLUE STRIPES,249.9,98,24,20,0.0,0.0,0.0,0.0
84673A,PINK FLY SWAT,274.01,457,70,57,1.0,0.65,0.2188183807439825,0.23721761979489803
84673B,BLUE FLY SWAT,299.46,420,79,65,1.0,0.65,0.2380952380952381,0.2170573699325453
84674,FLYING PIG WATERING CAN,1093.8000000000002,444,92,67,7.0,20.650000000000002,1.5765765765765765,1.8879136953739255
84675,FROG KING WATERING CAN,467.65000000000003,187,44,39,8.0,23.6,4.27807486631016,5.04650914145194
84676,BATH DUCK WATERING CAN,2016.5200000000002,832,98,76,49.0,132.55,5.889423076923077,6.573205324023565
84678,CLASSICAL ROSE SMALL VASE,989.5500000000001,541,64,52,10.0,22.900000000000002,1.8484288354898337,2.3141832145924917
84679,CLASSICAL ROSE TABLE LAMP,103.3,14,4,4,1.0,5.95,7.142857142857142,5.759922555663118
84680,CLASSICAL ROSE URN,372.3,94,17,14,2.0,15.9,2.127659574468085,4.27074939564867
84682,CLASSICAL ROSE DISH,528.85,283,38,31,6.0,17.700000000000003,2.1201413427561837,3.346884749929092
84683,CLASSICAL ROSE CANDLESTAND,449.05,509,27,18,1.0,1.25,0.19646365422396855,0.2783654381471996
84684,BEACH HUT PHOTO FRAME,583.1,574,21,17,52.0,51.0,9.059233449477352,8.746355685131196
84685,BEACH HUT KEY CABINET,786.25,359,54,46,3.0,8.75,0.8356545961002786,1.1128775834658187
84686,BEACH HUT MIRROR,654.54,344,37,33,20.0,43.4,5.813953488372093,6.630610810645645
84687,BEACH HUT SHELF W 3 DRAWERS,961.4,292,52,43,7.0,37.65,2.3972602739726026,3.916163927605575
84688,BEACH HUT DESIGN BLACKBOARD,1025.0,388,47,39,53.0,155.05,13.65979381443299,15.126829268292685
84689,S/2 BEACH HUT TREASURE CHESTS,671.65,305,34,29,17.0,49.550000000000004,5.573770491803279,7.377354276781062
84690,S/2 BEACH HUT STOOLS,206.70000000000002,26,13,12,2.0,15.9,7.6923076923076925,7.692307692307692
84691,PACK 20 DOLLY PEGS,2036.3999999999999,2616,179,124,82.0,56.10000000000001,3.134556574923547,2.7548615203299947
84692,BOX OF 24 COCKTAIL PARASOLS,6964.39,17299,721,348,207.0,86.94,1.19660095959304,1.248350537520156
84705A,ENGLISH ROSE PHOTO FRAME,65.10000000000001,14,7,5,0.0,0.0,0.0,0.0
84705B,FAIRY CAKES PHOTO FRAME,103.75,83,2,2,0.0,0.0,0.0,0.0
84705C,PINK FLOCK PHOTO FRAME,213.6,160,6,5,0.0,0.0,0.0,0.0
84705D,CHERRY BLOSSOM PHOTO FRAME,46.5,10,3,3,0.0,0.0,0.0,0.0
84705F,RED PEONY PHOTO FRAME,37.2,8,5,4,0.0,0.0,0.0,0.0
84706A,ENGLISH ROSE TABLE CLOCK,307.2,136,6,6,0.0,0.0,0.0,0.0
84706B,FAIRY CAKES TABLE CLOCK,170.04999999999998,19,8,8,2.0,17.9,10.526315789473683,10.526315789473685
84706C,PINK FLOCK TABLE CLOCK,170.8,84,4,4,0.0,0.0,0.0,0.0
84706D,CHERRY BLOSSOM TABLE CLOCK,477.2,216,14,14,1.0,1.95,0.4629629629629629,0.40863369656328585
84706F,RED PEONY TABLE CLOCK,199.35,33,16,15,1.0,8.95,3.0303030303030303,4.489591171306747
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,689.49,91,40,36,0.0,0.0,0.0,0.0
84707B,PINK JEWELLED MIRROR TRINKET TRAY,357.65999999999997,47,22,22,4.0,39.8,8.51063829787234,11.127886819884807
84708B,PINK JEWELLED PHOTO FRAME,618.1,126,45,36,0.0,0.0,0.0,0.0
84709A,SILVER OVAL JEWELLED MIRROR,124.95,21,11,11,0.0,0.0,0.0,0.0
84709B,PINK OVAL JEWELLED MIRROR,629.25,111,41,32,1.0,5.95,0.9009009009009009,0.945570123162495
84711A,SILVER OVAL SHAPE TRINKET BOX,308.45,31,14,13,0.0,0.0,0.0,0.0
84711B,PINK OVAL SHAPE TRINKET BOX,199.0,20,12,11,0.0,0.0,0.0,0.0
84712B,PINK JEWELLED PHOTO FRAME,529.47,67,36,29,0.0,0.0,0.0,0.0
84715,SET OF 6 ICE CREAM SKITTLES,684.4000000000001,232,39,35,0.0,0.0,0.0,0.0
84720,DOT MATRIX CANVAS ART PICTURE,147.05,35,3,3,0.0,0.0,0.0,0.0
84721,MANHATTAN CANVAS ART PICTURE,87.8,20,2,2,0.0,0.0,0.0,0.0
84723,CHERRY BLOSSOM CANVAS ART PICTURE,201.3,54,12,11,6.0,47.7,11.11111111111111,23.69597615499255
84725,FREESTYLE CANVAS ART PICTURE,212.25,133,28,24,0.0,0.0,0.0,0.0
84726,LILLIES CANVAS PICTURE,394.85,233,5,4,0.0,0.0,0.0,0.0
84731,3 BIRDS CANVAS SCREEN,3.69,3,3,3,0.0,0.0,0.0,0.0
84732B,CUTE BIRD CEATURE SCREEN,18.48,28,6,6,0.0,0.0,0.0,0.0
84732D,CUTE RABBIT CEATURE SCREEN,10.89,15,6,6,0.0,0.0,0.0,0.0
84741C,CITRUS GARLAND FELT FLOWERS,351.0,180,47,42,0.0,0.0,0.0,0.0
84743C,ORANGE FELT VASE + FLOWERS,11.25,9,5,5,0.0,0.0,0.0,0.0
84744,S/6 SEW ON CROCHET FLOWERS,183.75,147,29,26,0.0,0.0,0.0,0.0
84745A,PINK HANGING GINGHAM EASTER HEN,30.240000000000002,72,15,13,0.0,0.0,0.0,0.0
84745B,BLUE HANGING GINGHAM EASTER HEN,34.86,83,17,15,0.0,0.0,0.0,0.0
84746,PINK EASTER HENS+FLOWER,45.0,12,8,6,0.0,0.0,0.0,0.0
84748,FOLK FELT HANGING MULTICOL GARLAND,1231.8,980,31,27,0.0,0.0,0.0,0.0
84750A,PINK SMALL GLASS CAKE STAND,814.05,447,49,42,40.0,75.3,8.94854586129754,9.250046065966464
84750B,BLACK SMALL GLASS CAKE STAND,956.64,564,55,43,5.0,8.19,0.8865248226950355,0.8561214249874561
84751B,BLACK MEDIUM GLASS CAKE STAND,115.86,38,19,18,3.0,8.29,7.894736842105263,7.15518729501122
84753A,PINK EAU DE COLOGNE BOTTLE,72.25,85,15,14,0.0,0.0,0.0,0.0
84754,S/15 SILVER GLASS BAUBLES IN BAG,2338.06,1958,161,129,146.0,155.14,7.456588355464761,6.635415686509328
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,23598.510000000002,39259,1100,524,729.0,415.35,1.8568990549937592,1.7600687501032903
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,74.75,5,4,4,0.0,0.0,0.0,0.0
84760L,LARGE HANGING GLASS+ZINC LANTERN,896.0,560,1,1,0.0,0.0,0.0,0.0
84760S,SMALL HANGING GLASS+ZINC LANTERN,285.65,197,24,24,0.0,0.0,0.0,0.0
84761,IVORY HANGING BIRD PLANTER,613.9499999999999,245,46,33,8.0,20.4,3.2653061224489797,3.3227461519667725
84762A,WHITE PICNIC BARBECUE BUCKET,474.9,54,24,24,11.0,94.45,20.37037037037037,19.888397557380504
84762B,PINK PICNIC BARBECUE BUCKET,574.3000000000001,82,21,19,0.0,0.0,0.0,0.0
84762C,GREEN PICNIC BARBECUE BUCKET,531.3,78,18,18,0.0,0.0,0.0,0.0
84763,ZINC FINISH 15CM PLANTER POTS,1778.27,1467,148,106,0.0,0.0,0.0,0.0
84765,SILVER ROCOCO CANDELABRA,89.25,7,4,4,2.0,25.5,28.57142857142857,28.57142857142857
84766,SILVER ROCOCO CANDLE STICK,638.0,200,27,24,16.0,43.199999999999996,8.0,6.77115987460815
84767,ZINC POLICE BOX LANTERN,783.7,193,4,4,0.0,0.0,0.0,0.0
84770,ROUND GEORGIAN SILVER MIRROR,419.25000000000006,135,16,14,46.0,135.70000000000002,34.074074074074076,32.36732259988074
84773,RED ROSE AND LACE C/COVER,551.6500000000001,187,46,34,2.0,5.9,1.06951871657754,1.06951871657754
84782A,PINK 3 TIER GLASS PLATE STAND,840.45,119,26,24,6.0,76.5,5.042016806722689,9.10226664286989
84782B,BLACK 3 TIER GLASS PLATE STAND,127.5,10,6,6,0.0,0.0,0.0,0.0
84782C,GREEN 3 TIER GLASS PLATE STAND,509.9,74,18,18,6.0,50.1,8.108108108108109,9.825455971759169
84789,ENCHANTED BIRD PLANT CAGE,1464.0,432,112,81,8.0,30.0,1.8518518518518516,2.0491803278688523
84791,GINGHAM HEART DECORATION,863.6000000000001,296,75,66,6.0,17.700000000000003,2.027027027027027,2.049559981472904
84792,ENCHANTED BIRD COATHANGER 5 HOOK,9326.33,2201,437,248,69.0,270.45,3.134938664243526,2.8998544979643652
84795A,PASTEL STRIPE HAMMOCK,1458.3000000000002,194,56,34,0.0,0.0,0.0,0.0
84795B,SUNSET CHECK HAMMOCK,2135.85,283,83,56,0.0,0.0,0.0,0.0
84795C,OCEAN STRIPE HAMMOCK,2253.3,294,105,70,1.0,7.95,0.3401360544217687,0.35281587005724935
84795D,SEASIDE STRIPE HAMMOCK,1387.05,179,73,53,1.0,6.95,0.5586592178770949,0.5010634079521287
84795E,RIO PINK STRIPE HAMMOCK,79.5,10,5,3,0.0,0.0,0.0,0.0
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,856.5,150,25,23,0.0,0.0,0.0,0.0
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1645.3,230,32,28,0.0,0.0,0.0,0.0
84797A,PINK HAWAIIAN PICNIC HAMPER FOR 4,1883.55,349,25,21,0.0,0.0,0.0,0.0
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,1654.5,310,24,22,2.0,33.9,0.6451612903225806,2.0489573889392565
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,409.50000000000006,186,9,9,12.0,30.6,6.451612903225806,7.472527472527473
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,482.70000000000005,322,9,8,4.0,10.2,1.2422360248447204,2.1131137352392786
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,40.8,16,3,3,0.0,0.0,0.0,0.0
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,515.03,667,29,26,60.0,35.16,8.995502248875562,6.82678678911908
84800L,LARGE WHITE/PINK ROSE ART FLOWER,964.4300000000001,647,37,32,24.0,40.56,3.7094281298299845,4.205592940908101
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,355.53000000000003,249,26,25,3.0,5.07,1.2048192771084338,1.4260399966247572
84800S,SMALL WHITE/PINK ROSE ART FLOWER,292.03999999999996,388,19,19,2.0,2.5,0.5154639175257731,0.8560471168333106
84801A,PINK HYDRANGEA ART FLOWER,427.44000000000005,272,15,14,0.0,0.0,0.0,0.0
84801B,WHITE HYDRANGEA ART FLOWER,319.8,202,16,14,0.0,0.0,0.0,0.0
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,288.99,171,21,21,0.0,0.0,0.0,0.0
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,379.65000000000003,405,16,16,0.0,0.0,0.0,0.0
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,184.21,109,16,16,3.0,5.07,2.7522935779816518,2.7522935779816518
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,67.6,40,10,10,9.0,15.21,22.5,22.500000000000004
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,387.53000000000003,215,17,15,0.0,0.0,0.0,0.0
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,501.9700000000001,355,19,17,1.0,2.95,0.28169014084507044,0.5876845229794609
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,205.35,145,7,7,0.0,0.0,0.0,0.0
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,547.6500000000001,339,8,7,0.0,0.0,0.0,0.0
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,261.90999999999997,319,20,19,0.0,0.0,0.0,0.0
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,543.37,433,30,28,0.0,0.0,0.0,0.0
84807,RED POPPY ARTIFICIAL FLOWER,215.93,233,7,7,0.0,0.0,0.0,0.0
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,439.14,259,18,18,2.0,4.2,0.7722007722007722,0.9564148107664983
84809B,PINK CHRYSANTHEMUMS ART FLOWER,351.6,296,8,7,0.0,0.0,0.0,0.0
84813,SET OF 4 DIAMOND NAPKIN RINGS,2722.47,379,69,53,1.0,3.95,0.2638522427440633,0.14508883477136575
84814A,HEXAGONAL CRYSTAL PERFUME BOTTLE,1.95,1,1,1,0.0,0.0,0.0,0.0
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,11.7,6,2,2,0.0,0.0,0.0,0.0
84815,SET OF 3 DANISH ROSE PLANTERS,1022.5,906,36,34,0.0,0.0,0.0,0.0
84816,DANISH ROSE BEDSIDE CABINET,1198.45,31,18,18,9.0,340.6,29.03225806451613,28.420042554966834
84817,DANISH ROSE DECORATIVE PLATE,920.64,1051,77,70,43.0,87.84,4.0913415794481445,9.541188738269032
84818,DANISH ROSE PHOTO FRAME,2122.61,1691,153,122,107.0,132.04999999999998,6.327616794795979,6.2211145712118565
84819,DANISH ROSE ROUND SEWING BOX,1359.79,907,94,82,4.0,17.0,0.4410143329658214,1.2501930445142264
84820,DANISH ROSE TRINKET TRAYS,828.15,317,49,46,6.0,35.7,1.8927444794952681,4.31081325846767
84821,DANISH ROSE DELUXE COASTER,722.5,1306,67,50,12.0,10.2,0.9188361408882083,1.4117647058823528
84823,DANISH ROSE FOLDING CHAIR,1210.0,120,29,29,1.0,39.95,0.8333333333333334,3.3016528925619832
84824,DANISH ROSE UMBRELLA STAND,513.55,33,27,23,1.0,15.95,3.0303030303030303,3.1058319540453705
84826,ASSTD DESIGN 3D PAPER STICKERS,866.53,1731,50,48,120.0,102.0,6.932409012131716,11.77108697910055
84827,ASS DES PHONE SPONGE CRAFT STICKER,488.49,1025,28,23,0.0,0.0,0.0,0.0
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1788.15,1467,137,92,36.0,45.0,2.4539877300613497,2.5165674020635853
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1038.66,831,96,74,36.0,45.0,4.332129963898916,4.332505343423257
84830,LARGE ENGLISH ARBORETUM,1195.15,113,7,7,3.0,50.85,2.6548672566371683,4.254696063255658
84832,ZINC WILLIE WINKIE  CANDLE STICK,5127.219999999999,6166,442,281,12.0,10.2,0.19461563412260785,0.19893821603129963
84836,ZINC METAL HEART DECORATION,23331.43,19328,1244,662,102.0,127.5,0.5277317880794702,0.5464731480239317
84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,2915.25,239,133,109,0.0,0.0,0.0,0.0
84838,ANT WHITE HIGH RISE BIRD BOX,304.0,49,3,3,0.0,0.0,0.0,0.0
84839,SWEETHEART KEY CABINET,8201.7,1478,351,219,12.0,78.6,0.8119079837618403,0.958337905556165
84840,SWEETHEART CARRY-ALL BASKET,2194.7,263,126,110,3.0,25.5,1.1406844106463878,1.1618900077459335
84842,HELLO SAILOR BATHROOM SET,675.05,1495,26,22,720.0,237.6,48.16053511705686,35.19739278571958
84843,WHITE SOAP RACK WITH 2 BOTTLES,1376.05,247,86,66,2.0,11.9,0.8097165991902834,0.8647941571890557
84845A,HOLLYHOCK SQUARE HANDY TIN,1.25,1,1,1,0.0,0.0,0.0,0.0
84845C,CARNATION SQUARE HANDY TIN,52.5,42,14,14,3.0,3.75,7.142857142857142,7.142857142857142
84845D,GERANIUM SQUARE HANDY TIN,51.25,41,11,11,0.0,0.0,0.0,0.0
84846A,SCENTED CANDLE IN DIGITALIS TIN,487.20000000000005,232,42,39,0.0,0.0,0.0,0.0
84847,FLORAL BATHROOM SET,1043.01,2315,37,32,1116.0,368.28,48.207343412526996,35.30934506859953
84849A,HELLO SAILOR BLUE SOAP HOLDER,700.78,430,68,52,23.0,38.87,5.348837209302325,5.546676560404121
84849B,FAIRY SOAP SOAP HOLDER,2932.99,1819,226,123,13.0,21.970000000000002,0.7146783947223749,0.7490649473745223
84849D,HOT BATHS SOAP HOLDER,2484.78,1518,227,122,24.0,40.56,1.5810276679841897,1.6323376717455869
84854,GIRLY PINK TOOL SET,1302.0,280,57,42,1.0,4.25,0.35714285714285715,0.32642089093702
84855,BLOKEY SILVER TOOL SET,153.45000000000002,31,11,10,0.0,0.0,0.0,0.0
84856L,LARGE TAHITI BEACH BAG,1177.45,211,55,46,0.0,0.0,0.0,0.0
84856S,SMALL TAHITI BEACH BAG,1802.49,457,29,25,1.0,3.81,0.2188183807439825,0.21137426559925437
84857A,SILVER MONTE CARLO HANDBAG,68.0,8,3,2,0.0,0.0,0.0,0.0
84857B,BLUE MONTE CARLO HANDBAG,46.8,24,1,1,2.0,3.9,8.333333333333332,8.333333333333334
84857C,PINK MONTE CARLO HANDBAG,402.54999999999995,193,14,13,1.0,1.95,0.5181347150259068,0.48441187430132904
84858A,NATURAL RIVIERA HANDBAG,116.7,52,7,7,0.0,0.0,0.0,0.0
84858B,BLUE RIVIERA HANDBAG,431.0,326,9,8,0.0,0.0,0.0,0.0
84858C,PINK RIVIERA HANDBAG,575.7,344,27,22,0.0,0.0,0.0,0.0
84859A,SILVER DISCO HANDBAG,560.76,284,50,40,0.0,0.0,0.0,0.0
84859B,BLUE DISCO HANDBAG,417.43,279,15,14,0.0,0.0,0.0,0.0
84859C,PINK DISCO HANDBAG,542.64,302,37,29,0.0,0.0,0.0,0.0
84864A,PINK PAISLEY PHOTO ALBUM,27.0,4,3,3,0.0,0.0,0.0,0.0
84865,NEW BAROQUE BLACK PHOTO ALBUM,449.65,64,37,26,0.0,0.0,0.0,0.0
84867A,PINK BABY GIRLS PHOTO ALBUM,92.25,15,3,3,0.0,0.0,0.0,0.0
84868A,PINK BABY GIRL'S MEMORY BOX,13.9,2,2,2,0.0,0.0,0.0,0.0
84868B,BLUE BABY BOY'S MEMORY BOX,34.75,5,4,4,2.0,13.9,40.0,40.0
84869,CANDY BUTTON PHOTO ALBUM,631.25,295,21,18,0.0,0.0,0.0,0.0
84870B,BLUE GEISHA GIRL,202.5,54,23,22,1.0,3.75,1.8518518518518516,1.8518518518518516
84870C,GREEN GEISHA GIRL,202.5,54,21,21,0.0,0.0,0.0,0.0
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,118.65,7,6,6,0.0,0.0,0.0,0.0
84873A,FUNKY FLOWER PICNIC BAG FOR 4,101.69999999999999,6,5,5,0.0,0.0,0.0,0.0
84874B,BLUE TRAVEL FIRST AID KIT,128.7,78,28,26,0.0,0.0,0.0,0.0
84875A,PINK SQUARE COMPACT MIRROR,56.25,15,11,10,0.0,0.0,0.0,0.0
84875B,GREEN SQUARE COMPACT MIRROR,476.25,367,35,16,0.0,0.0,0.0,0.0
84875D,BLUE SQUARE COMPACT MIRROR,483.75,371,37,17,0.0,0.0,0.0,0.0
84876B,GREEN HEART COMPACT MIRROR,423.75,327,27,22,0.0,0.0,0.0,0.0
84876C,SILVER HEART COMPACT MIRROR,26.25,7,4,4,1.0,3.75,14.285714285714285,14.285714285714285
84876D,BLUE HEART COMPACT MIRROR,547.5,324,28,24,14.0,47.5,4.320987654320987,8.67579908675799
84877A,PINK ROUND COMPACT MIRROR,142.5,46,14,14,0.0,0.0,0.0,0.0
84877B,GREEN ROUND COMPACT MIRROR,296.25,227,15,13,2.0,2.5,0.881057268722467,0.8438818565400843
84877D,BLUE ROUND COMPACT MIRROR,173.75,101,15,14,0.0,0.0,0.0,0.0
84879,ASSORTED COLOUR BIRD ORNAMENT,124351.86,78234,2652,1010,511.0,774.07,0.6531686990311117,0.6224836524359185
84880,WHITE WIRE EGG HOLDER,9227.800000000001,1668,327,185,13.0,78.9,0.7793764988009593,0.8550250330522985
84881,BLUE WIRE SPIRAL CANDLE HOLDER,317.5,50,22,21,1.0,6.35,2.0,2.0
84882,GREEN WIRE STANDING CANDLE HOLDER,206.25,55,27,22,0.0,0.0,0.0,0.0
84884A,ANT WHITE WIRE HEART SPIRAL,5817.66,1654,269,195,1.0,3.95,0.06045949214026602,0.06789671448658052
84886,BLUE METAL WALL SHELF,109.44999999999999,11,8,8,0.0,0.0,0.0,0.0
84891B,GREEN WIRE GOBLET CANDLEHOLDER,55.65,7,5,5,0.0,0.0,0.0,0.0
84893,ANT WHITE IRON BASKET,186.35000000000002,33,15,12,0.0,0.0,0.0,0.0
84898F,YELLOW FLOWERS FELT HANDBAG KIT,323.40000000000003,154,47,37,0.0,0.0,0.0,0.0
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,43.75,35,11,9,1.0,1.25,2.857142857142857,2.857142857142857
84899E,YELLOW BROWN BEAR FELT PURSE KIT,13.75,11,3,3,1.0,1.25,9.090909090909092,9.090909090909092
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,107.5,86,23,20,0.0,0.0,0.0,0.0
84901,BLACK FACE LAMB WITH PANTS,365.34,98,56,44,0.0,0.0,0.0,0.0
84902,PINK KNITTED COW STUFFED TOY,215.34,58,33,28,0.0,0.0,0.0,0.0
84905,PINK BUTTERFLY C/COVER,29.700000000000003,6,3,3,0.0,0.0,0.0,0.0
84905,PINK BUTTERFLY CUSHION COVER,362.55,145,17,16,0.0,0.0,0.0,0.0
84906,PINK B'FLY C/COVER W BOBBLES,243.95,41,14,11,1.0,1.95,2.4390243902439024,0.7993441278950605
84906,PINK BUTTERFLY CUSHION COVER,33.15,17,4,3,1.0,1.95,5.88235294117647,5.88235294117647
84907,PINK YELLOW PATCH CUSHION COVER,774.1500000000001,359,11,9,6.0,45.900000000000006,1.6713091922005572,5.929083510947491
84907,PINK/YELLOW PATCH CUSHION COVER,45.9,6,3,3,6.0,45.900000000000006,100.0,100.00000000000003
84908A,PINK 5 PATCH FLOWER CUSHION COVER,769.65,387,7,4,1.0,6.95,0.2583979328165375,0.90300786071591
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,755.75,385,5,2,0.0,0.0,0.0,0.0
84909A,PINK PAISLEY QUILT,2784.8,208,29,24,0.0,0.0,0.0,0.0
84910A,PINK PAISLEY CUSHION COVER,1058.2,412,40,37,13.0,77.35000000000001,3.1553398058252426,7.309582309582311
84912A,PINK ROSE WASHBAG,2291.25,891,97,59,0.0,0.0,0.0,0.0
84912B,GREEN ROSE WASHBAG,2212.5,870,84,56,0.0,0.0,0.0,0.0
84913A,SOFT PINK ROSE TOWEL,511.5,110,32,26,0.0,0.0,0.0,0.0
84913B,MINT GREEN ROSE TOWEL,483.6,104,30,27,1.0,4.65,0.9615384615384616,0.9615384615384616
84914A,PINK ROSE PICNIC RUG,77.85,3,2,2,0.0,0.0,0.0,0.0
84915,HAND TOWEL PINK FLOWER AND DAISY,335.5,208,18,15,0.0,0.0,0.0,0.0
84916,HAND TOWEL PALE BLUE W FLOWERS,514.5,230,30,28,0.0,0.0,0.0,0.0
84917,WHITE HAND TOWEL WITH BUTTERFLY,477.85,183,17,16,0.0,0.0,0.0,0.0
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,69.5,10,3,3,2.0,13.9,20.0,20.0
84918,CREAM CUSHION COVER WITH FLOWERS,355.85,103,14,13,2.0,13.9,1.9417475728155338,3.9061402276239985
84919,BLUE CUSHION COVER WITH FLOWER,1365.3,254,19,18,172.0,723.4000000000001,67.71653543307087,52.98469200908226
84919,L BLUE C/COVER W PINK/YELLOW FLOWER,41.7,6,2,2,172.0,723.4000000000001,2866.666666666667,1734.7721822541967
84920,PINK FLOWER FABRIC PONY,537.35,145,54,43,0.0,0.0,0.0,0.0
84921,CREAM AND PINK FLOWERS PONY,101.25,27,14,13,0.0,0.0,0.0,0.0
84922,PINK BUTTERFLY WASHBAG,748.75,335,10,9,0.0,0.0,0.0,0.0
84923,PINK BUTTERFLY HANDBAG W BOBBLES,76.5,9,5,5,0.0,0.0,0.0,0.0
84924A,WAKE UP COCKEREL CALENDAR SIGN,449.88,117,46,41,0.0,0.0,0.0,0.0
84924D,LA PALMIERA METAL SIGN CALENDAR,246.0,760,12,11,0.0,0.0,0.0,0.0
84924F,PSYCHEDELIC METAL SIGN CALENDAR,259.15,973,8,8,480.0,120.0,49.33196300102775,46.305228632066374
84925A,WAKE UP COCKEREL WALL THERMOMETER,328.95,177,15,14,0.0,0.0,0.0,0.0
84925C,FAIRY CAKES  WALL THERMOMETER,71.39999999999999,28,10,10,0.0,0.0,0.0,0.0
84925D,LA PALMIERA WALL THERMOMETER,677.4499999999999,452,26,24,372.0,93.0,82.30088495575221,13.72795040224371
84925E,FLOWERS WALL THERMOMETER,130.05,75,3,3,0.0,0.0,0.0,0.0
84925F,PSYCHEDELIC WALL THERMOMETER,857.9300000000001,711,31,29,0.0,0.0,0.0,0.0
84926A,WAKE UP COCKEREL TILE COASTER,265.59,651,42,29,0.0,0.0,0.0,0.0
84926B,SCOTTS ROSES TILE COASTER,67.5,54,10,8,0.0,0.0,0.0,0.0
84926C,FAIRY CAKES TILE COASTER,156.25,125,19,17,6.0,7.5,4.8,4.8
84926D,LA PALMIERA TILE COASTER,337.89,762,38,29,0.0,0.0,0.0,0.0
84926E,FLOWERS TILE COASTER,461.63,1077,48,40,0.0,0.0,0.0,0.0
84926F,PSYCHEDELIC TILE COASTER,230.5,465,30,24,24.0,6.959999999999999,5.161290322580645,3.0195227765726678
84927A,WAKE UP COCKEREL TILE HOOK,124.17,218,25,22,75.0,10.35,34.403669724770644,8.335346702101956
84927D,LA PALMIERA TILE HOOK,194.61,949,24,22,435.0,40.86000000000001,45.8377239199157,20.995837829505167
84927E,FLOWERS TILE HOOK,203.34,489,24,22,194.0,19.56,39.672801635991824,9.619356742401889
84927F,PSYCHEDELIC TILE HOOK,227.25,324,51,44,6.0,4.05,1.8518518518518516,1.782178217821782
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,915.12,2928,90,82,163.0,89.28999999999999,5.566939890710382,9.75719031383862
